date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250816,16,1R,1,1,3,58,0.15,0.15,0,0,21,8,7,5,38.1,71.4,95.2,8,5,-0.01,18,0,2,6,1,0.1633333333333333,45.5,3.0,1,1,0.26,逃げ
20250816,16,1R,2,2,3,47,0.17,0.15,0,0,12,1,1,1,8.3,16.6,25.0,1,0,0.01,7,0,3,3,2,0.1633333333333333,45.5,3.0,6,0,0.34,逃げ
20250816,16,1R,3,3,3,26,0.14,0.14,0,0,23,1,8,7,4.3,39.1,69.5,1,0,-0.0199999999999999,-14,0,1,1,3,0.1633333333333333,45.5,3.0,5,0,0.23,逃げ
20250816,16,1R,4,4,3,48,0.17,0.15,0,0,22,1,4,6,4.5,22.7,50.0,1,2,0.01,8,0,4,4,4,0.1633333333333333,45.5,3.0,4,0,0.26,逃げ
20250816,16,1R,5,5,3,51,0.17,0.16,0,0,16,1,1,5,6.2,12.5,43.7,1,2,0.01,11,0,5,5,5,0.1633333333333333,45.5,3.0,2,0,0.24,逃げ
20250816,16,1R,6,6,3,43,0.18,0.2,0,0,17,0,1,2,0.0,5.8,17.6,0,2,0.0199999999999999,3,0,6,2,6,0.1633333333333333,45.5,3.0,3,0,0.27,逃げ
20250816,16,2R,1,1,3,27,0.15,0.15,1,0,19,11,5,2,57.8,84.2,94.7,11,3,-0.01,-13,0,3,1,3,0.1533333333333333,43.833333333333336,2.5,6,0,0.17,まくり差し
20250816,16,2R,2,2,1,35,0.12,0.13,0,0,22,8,4,3,36.3,54.5,68.1,8,1,-0.04,-5,-2,1,2,1,0.1533333333333333,43.833333333333336,2.5,2,0,0.12,まくり差し
20250816,16,2R,3,3,3,49,0.17,0.17,0,0,36,4,9,7,11.1,36.1,55.5,4,5,0.01,9,0,4,5,4,0.1533333333333333,43.833333333333336,2.5,1,1,0.16,まくり差し
20250816,16,2R,4,4,3,47,0.17,0.16,0,0,19,3,1,2,15.7,21.0,31.5,3,4,0.01,7,0,5,3,5,0.1533333333333333,43.833333333333336,2.5,5,0,0.12,まくり差し
20250816,16,2R,5,5,2,58,0.14,0.12,0,0,20,1,2,2,5.0,15.0,25.0,1,3,-0.0199999999999999,18,-1,2,6,2,0.1533333333333333,43.833333333333336,2.5,4,0,0.11,まくり差し
20250816,16,2R,6,6,3,47,0.17,0.19,0,0,19,0,1,2,0.0,5.2,15.7,0,4,0.01,7,0,6,4,6,0.1533333333333333,43.833333333333336,2.5,3,0,0.15,まくり差し
20250816,16,3R,1,1,3,36,0.19,0.15,0,0,13,6,2,2,46.1,61.5,76.9,6,2,0.03,-4,0,6,2,4,0.1633333333333333,42.5,2.1666666666666665,1,1,0.14,逃げ
20250816,16,3R,2,2,1,28,0.15,0.14,0,0,27,7,7,7,25.9,51.8,77.7,7,4,-0.01,-12,-2,1,1,1,0.1633333333333333,42.5,2.1666666666666665,4,0,0.18,逃げ
20250816,16,3R,3,3,3,49,0.17,0.2,1,0,10,0,0,0,0.0,0.0,0.0,0,3,0.01,9,0,4,5,5,0.1633333333333333,42.5,2.1666666666666665,2,0,0.16,逃げ
20250816,16,3R,4,4,3,48,0.15,0.13,0,0,21,1,5,4,4.7,28.5,47.6,1,2,-0.01,8,0,2,4,6,0.1633333333333333,42.5,2.1666666666666665,6,0,0.3,逃げ
20250816,16,3R,5,5,2,50,0.17,0.18,0,0,25,3,7,4,12.0,40.0,56.0,3,4,0.01,10,-1,5,6,3,0.1633333333333333,42.5,2.1666666666666665,3,0,0.25,逃げ
20250816,16,3R,6,6,1,44,0.15,0.21,0,0,13,2,3,2,15.3,38.4,53.8,2,4,-0.01,4,-2,3,3,2,0.1633333333333333,42.5,2.1666666666666665,5,0,0.23,逃げ
20250816,16,4R,1,1,2,44,0.16,0.15,0,0,32,20,4,3,62.5,75.0,84.3,20,6,0.0,4,-1,2,5,3,0.165,42.333333333333336,2.1666666666666665,2,0,0.16,まくり差し
20250816,16,4R,2,2,3,37,0.2,0.19,0,0,23,2,1,5,8.7,13.0,34.7,2,3,0.04,-3,0,6,1,4,0.165,42.333333333333336,2.1666666666666665,5,0,0.19,まくり差し
20250816,16,4R,3,3,1,38,0.17,0.16,0,0,22,4,10,1,18.1,63.6,68.1,4,1,0.01,-2,-2,5,2,1,0.165,42.333333333333336,2.1666666666666665,4,0,0.21,まくり差し
20250816,16,4R,4,4,3,38,0.16,0.15,0,0,15,2,4,0,13.3,40.0,40.0,2,3,0.0,-2,0,3,3,5,0.165,42.333333333333336,2.1666666666666665,6,0,0.17,まくり差し
20250816,16,4R,5,5,3,54,0.16,0.13,0,0,16,0,2,3,0.0,12.5,31.2,0,2,0.0,14,0,4,6,6,0.165,42.333333333333336,2.1666666666666665,1,1,0.19,まくり差し
20250816,16,4R,6,6,1,43,0.14,0.13,0,0,18,1,1,4,5.5,11.1,33.3,1,1,-0.0199999999999999,3,-2,1,4,2,0.165,42.333333333333336,2.1666666666666665,3,0,0.14,まくり差し
20250816,16,5R,1,1,1,29,0.13,0.13,1,0,23,16,4,2,69.5,86.9,95.6,16,3,-0.03,-11,-2,1,4,1,0.1766666666666666,30.166666666666668,2.333333333333333,2,0,0.04,まくり差し
20250816,16,5R,2,2,3,25,0.19,0.17,0,0,14,3,3,3,21.4,42.8,64.2,3,2,0.03,-15,0,4,3,4,0.1766666666666666,30.166666666666668,2.333333333333333,3,0,0.19,まくり差し
20250816,16,5R,3,3,2,45,0.17,0.15,0,0,11,1,4,3,9.0,45.4,72.7,1,1,0.01,5,-1,3,6,3,0.1766666666666666,30.166666666666668,2.333333333333333,5,0,0.26,まくり差し
20250816,16,5R,4,4,3,24,0.21,0.17,0,0,24,1,1,6,4.1,8.3,33.3,1,3,0.0499999999999999,-16,0,5,2,5,0.1766666666666666,30.166666666666668,2.333333333333333,1,1,0.05,まくり差し
20250816,16,5R,5,5,4,22,0.21,0.23,1,0,10,0,0,1,0.0,0.0,10.0,0,1,0.0499999999999999,-18,1,6,1,6,0.1766666666666666,30.166666666666668,2.333333333333333,6,0,0.12,まくり差し
20250816,16,5R,6,6,1,36,0.15,0.15,0,0,15,3,4,2,20.0,46.6,60.0,3,2,-0.01,-4,-2,2,5,2,0.1766666666666666,30.166666666666668,2.333333333333333,4,0,0.13,まくり差し
20250816,16,6R,1,1,1,35,0.12,0.14,0,0,19,12,2,1,63.1,73.6,78.9,12,4,-0.04,-5,-2,1,3,1,0.165,40.16666666666666,2.333333333333333,2,0,0.24,まくり
20250816,16,6R,2,2,3,51,0.18,0.17,0,0,21,0,2,3,0.0,9.5,23.8,0,1,0.0199999999999999,11,0,5,5,4,0.165,40.16666666666666,2.333333333333333,6,0,0.18,まくり
20250816,16,6R,3,3,3,48,0.17,0.17,0,0,23,4,3,4,17.3,30.4,47.8,4,2,0.01,8,0,2,4,5,0.165,40.16666666666666,2.333333333333333,4,0,0.11,まくり
20250816,16,6R,4,4,1,52,0.17,0.18,0,0,27,5,4,10,18.5,33.3,70.3,5,3,0.01,12,-2,3,6,2,0.165,40.16666666666666,2.333333333333333,1,1,0.13,まくり
20250816,16,6R,5,5,2,33,0.17,0.13,1,0,16,0,5,4,0.0,31.2,56.2,0,3,0.01,-7,-1,4,2,3,0.165,40.16666666666666,2.333333333333333,5,0,0.17,まくり
20250816,16,6R,6,6,4,22,0.18,0.16,0,0,55,0,0,1,0.0,0.0,1.8,0,14,0.0199999999999999,-18,1,6,1,6,0.165,40.16666666666666,2.333333333333333,3,0,0.17,まくり
20250816,16,7R,1,1,3,51,0.17,0.16,0,0,21,10,5,0,47.6,71.4,71.4,10,1,0.01,11,0,6,6,4,0.1483333333333333,39.0,2.1666666666666665,3,0,0.18,まくり
20250816,16,7R,2,2,1,35,0.13,0.14,0,0,22,7,5,3,31.8,54.5,68.1,7,2,-0.03,-5,-2,2,2,1,0.1483333333333333,39.0,2.1666666666666665,4,0,0.23,まくり
20250816,16,7R,3,3,3,50,0.15,0.12,0,0,14,2,3,1,14.2,35.7,42.8,2,0,-0.01,10,0,3,5,5,0.1483333333333333,39.0,2.1666666666666665,6,0,0.15,まくり
20250816,16,7R,4,4,3,22,0.16,0.16,1,0,10,0,2,5,0.0,20.0,70.0,0,2,0.0,-18,0,4,1,6,0.1483333333333333,39.0,2.1666666666666665,2,0,0.25,まくり
20250816,16,7R,5,5,2,41,0.16,0.15,1,0,14,1,1,5,7.1,14.2,50.0,1,3,0.0,1,-1,5,4,3,0.1483333333333333,39.0,2.1666666666666665,5,0,0.25,まくり
20250816,16,7R,6,6,1,35,0.12,0.13,0,0,17,1,2,3,5.8,17.6,35.2,1,0,-0.04,-5,-2,1,3,2,0.1483333333333333,39.0,2.1666666666666665,1,1,0.13,まくり
20250816,16,8R,1,1,3,49,0.17,0.19,0,0,20,9,4,2,45.0,65.0,75.0,9,4,0.01,9,0,5,5,4,0.1566666666666667,44.5,2.1666666666666665,6,0,0.09,まくり差し
20250816,16,8R,2,2,1,38,0.14,0.16,0,0,21,8,5,4,38.1,61.9,80.9,8,1,-0.0199999999999999,-2,-2,1,2,1,0.1566666666666667,44.5,2.1666666666666665,2,0,0.18,まくり差し
20250816,16,8R,3,3,3,48,0.15,0.17,0,0,17,3,4,4,17.6,41.1,64.7,3,1,-0.01,8,0,2,4,5,0.1566666666666667,44.5,2.1666666666666665,5,0,0.08,まくり差し
20250816,16,8R,4,4,2,36,0.16,0.14,0,0,11,1,1,0,9.0,18.1,18.1,1,1,0.0,-4,-1,4,1,3,0.1566666666666667,44.5,2.1666666666666665,4,0,0.14,まくり差し
20250816,16,8R,5,5,3,47,0.17,0.18,0,0,18,2,0,3,11.1,11.1,27.7,2,3,0.01,7,0,6,3,6,0.1566666666666667,44.5,2.1666666666666665,3,0,0.04,まくり差し
20250816,16,8R,6,6,1,49,0.15,0.14,1,0,22,1,2,8,4.5,13.6,50.0,1,4,-0.01,9,-2,3,6,2,0.1566666666666667,44.5,2.1666666666666665,1,1,0.11,まくり差し
20250816,16,9R,1,1,1,38,0.17,0.14,0,0,32,23,3,2,71.8,81.2,87.5,23,4,0.01,-2,-2,4,2,1,0.16,47.333333333333336,2.1666666666666665,1,1,0.12,逃げ
20250816,16,9R,2,2,3,56,0.18,0.2,1,0,16,0,4,3,0.0,25.0,43.7,0,2,0.0199999999999999,16,0,5,4,4,0.16,47.333333333333336,2.1666666666666665,5,0,0.15,逃げ
20250816,16,9R,3,3,2,58,0.14,0.17,0,0,18,1,5,5,5.5,33.3,61.1,1,1,-0.0199999999999999,18,-1,2,5,3,0.16,47.333333333333336,2.1666666666666665,2,0,0.17,逃げ
20250816,16,9R,4,4,3,58,0.15,0.17,0,0,16,1,3,4,6.2,25.0,50.0,1,3,-0.01,18,0,3,6,5,0.16,47.333333333333336,2.1666666666666665,3,0,0.17,逃げ
20250816,16,9R,5,5,3,36,0.19,0.17,0,0,19,1,2,4,5.2,15.7,36.8,1,3,0.03,-4,0,6,1,6,0.16,47.333333333333336,2.1666666666666665,4,0,0.16,逃げ
20250816,16,9R,6,6,1,38,0.13,0.16,1,0,23,0,1,4,0.0,4.3,21.7,0,2,-0.03,-2,-2,1,3,2,0.16,47.333333333333336,2.1666666666666665,6,0,0.2,逃げ
20250816,16,10R,1,1,2,50,0.17,0.15,0,0,28,19,4,3,67.8,82.1,92.8,19,4,0.01,10,-1,4,6,2,0.1633333333333333,40.833333333333336,2.333333333333333,1,1,0.1,抜き
20250816,16,10R,2,2,3,43,0.18,0.16,0,0,21,4,5,3,19.0,42.8,57.1,4,1,0.0199999999999999,3,0,6,4,4,0.1633333333333333,40.833333333333336,2.333333333333333,2,0,0.09,抜き
20250816,16,10R,3,3,3,38,0.16,0.15,0,0,16,0,2,6,0.0,12.5,50.0,0,3,0.0,-2,0,3,2,5,0.1633333333333333,40.833333333333336,2.333333333333333,3,0,0.11,抜き
20250816,16,10R,4,4,2,45,0.17,0.17,0,0,10,4,2,1,40.0,60.0,70.0,4,0,0.01,5,-1,5,5,3,0.1633333333333333,40.833333333333336,2.333333333333333,6,0,0.11,抜き
20250816,16,10R,5,5,3,27,0.15,0.16,1,0,21,0,4,2,0.0,19.0,28.5,0,5,-0.01,-13,0,1,1,6,0.1633333333333333,40.833333333333336,2.333333333333333,5,0,0.17,抜き
20250816,16,10R,6,6,1,42,0.15,0.18,1,0,14,0,5,5,0.0,35.7,71.4,0,1,-0.01,2,-2,2,3,1,0.1633333333333333,40.833333333333336,2.333333333333333,4,0,0.18,抜き
20250816,16,11R,1,1,1,52,0.17,0.17,0,0,37,23,5,3,62.1,75.6,83.7,23,4,0.01,12,-2,5,6,1,0.1533333333333333,37.66666666666666,1.8333333333333333,1,1,0.13,逃げ
20250816,16,11R,2,2,3,47,0.17,0.16,0,0,25,4,7,3,16.0,44.0,56.0,4,1,0.01,7,0,6,5,5,0.1533333333333333,37.66666666666666,1.8333333333333333,2,0,0.16,逃げ
20250816,16,11R,3,3,1,29,0.13,0.13,1,0,20,2,7,3,10.0,45.0,60.0,2,2,-0.03,-11,-2,1,3,2,0.1533333333333333,37.66666666666666,1.8333333333333333,4,0,0.12,逃げ
20250816,16,11R,4,4,2,44,0.16,0.14,0,0,22,1,7,9,4.5,36.3,77.2,1,3,0.0,4,-1,4,4,4,0.1533333333333333,37.66666666666666,1.8333333333333333,3,0,0.19,逃げ
20250816,16,11R,5,5,1,28,0.15,0.16,0,0,23,4,5,4,17.3,39.1,56.5,4,1,-0.01,-12,-2,3,2,3,0.1533333333333333,37.66666666666666,1.8333333333333333,5,0,0.09,逃げ
20250816,16,11R,6,6,3,26,0.14,0.12,0,0,20,0,0,6,0.0,0.0,30.0,0,3,-0.0199999999999999,-14,0,2,1,6,0.1533333333333333,37.66666666666666,1.8333333333333333,6,0,0.13,逃げ
20250816,16,12R,1,1,1,38,0.14,0.12,0,0,38,31,1,4,81.5,84.2,94.7,31,4,-0.0199999999999999,-2,-2,3,4,1,0.1383333333333333,38.5,1.0,6,0,0.16,まくり差し
20250816,16,12R,2,2,1,44,0.15,0.13,0,0,15,7,2,3,46.6,60.0,80.0,7,1,-0.01,4,-2,5,6,2,0.1383333333333333,38.5,1.0,5,0,0.14,まくり差し
20250816,16,12R,3,3,1,43,0.14,0.14,0,0,20,2,8,4,10.0,50.0,70.0,2,3,-0.0199999999999999,3,-2,4,5,3,0.1383333333333333,38.5,1.0,2,0,0.09,まくり差し
20250816,16,12R,4,4,1,36,0.15,0.15,0,0,21,6,3,4,28.5,42.8,61.9,6,1,-0.01,-4,-2,6,3,4,0.1383333333333333,38.5,1.0,3,0,0.01,まくり差し
20250816,16,12R,5,5,1,35,0.12,0.11,0,0,18,3,1,1,16.6,22.2,27.7,3,1,-0.04,-5,-2,1,1,5,0.1383333333333333,38.5,1.0,4,0,0.02,まくり差し
20250816,16,12R,6,6,1,35,0.13,0.11,0,0,20,1,5,4,5.0,30.0,50.0,1,2,-0.03,-5,-2,2,2,6,0.1383333333333333,38.5,1.0,1,1,0.01,まくり差し
